n	row_ratio	col_ratio	offset
187197	4.983893972659819	4.983899314625768	1
187483	4.984371916387086	4.984382584020951	2
187769	4.984427674429751	4.984448977200709	4
188055	4.984812953657174	4.984818271250432	1
188340	4.985021769140915	4.985032388234044	2
188626	4.985097494512951	4.985108097505116	2
188912	4.985458837977471	4.985464131447446	1
189198	4.985396251546	4.985412107950401	3
189484	4.9857666082624394	4.985777163243334	2
189769	4.986046193003072	4.986051462567648	1
190055	4.986403935702823	4.986414458972403	2
190341	4.986587230286696	4.98659248401553	1
190627	4.98668604132678	4.986691287173381	1
190912	4.9868211532014755	4.986826391216896	1
191198	4.987191288611806	4.987196518792038	1
191484	4.987586430197823	4.987602097303169	3
191770	4.98762580174167	4.9876518746414975	5
192056	4.98775357187487	4.987800433206981	9
192341	4.987631342251522	4.987636541351038	1
192627	4.987753534032093	4.987784682313487	6
192913	4.987709485623053	4.9877146693068894	1
193199	4.987898488087413	4.987908840107868	2
193485	4.988066258366282	4.988071426725586	1
193770	4.987975434793828	4.987980595551427	1
194056	4.988338417776312	4.98834357092798	1
194342	4.988479072974447	4.988520237519425	8
194628	4.988711798918963	4.988722074932692	2
194914	4.988718101316478	4.988723231784274	1
195199	4.9887601883206365	4.988765311297701	1
195485	4.988843133744277	4.988863595672302	4
195771	4.989344693545009	4.98936001757155	3
196057	4.989452047108749	4.98945714766624	1
196343	4.989834116826167	4.989839209954009	1
196628	4.989960738043412	4.989970909534756	2
196914	4.990366352824076	4.990371431183156	1
197200	4.99066430020284	4.990669371196755	1
197486	4.991103166806761	4.991108230456843	1
197772	4.991136257913152	4.991146370568129	2
198057	4.99154788772929	4.991552936780826	1
198343	4.991958375138019	4.991978542222312	4
198629	4.9918591947802184	4.991874298314949	3
198915	4.992056908729859	4.992071990548727	3
199201	4.992600438752818	4.992610478863058	2
199486	4.992716280841763	4.992721293724873	1
199772	4.992586548665479	4.992596560078489	2
200058	4.992737106239191	4.992747103340031	2
200344	4.993026993571058	4.9930419678153575	3
200630	4.993106713851368	4.993111698150825	1
200915	4.993345444590997	4.993355399049349	2
201201	4.993464247195591	4.993469217349815	1
201487	4.9936273804265285	4.993637306625241	2
201773	4.993730578422286	4.993735534486775	1
202059	4.993863178576555	4.993882974774695	4
202344	4.994148578658127	4.994163404894635	3
202630	4.994536840546809	4.99454671075359	2
202916	4.994781091683258	4.994795876126082	3
203202	4.994566982608439	4.994571903819844	1
203488	4.994859647743356	4.994864562038057	1
203773	4.995220171465307	4.995225078886801	1
204059	4.995383688051005	4.995393489137945	2
204345	4.9953412121657	4.9953705742739	6
204631	4.9953965919142265	4.9954014787593275	1
204916	4.995681157157079	4.995686037205489	1
205202	4.995682303291391	4.995701796278789	4
205488	4.995732110877521	4.99575644319863	5
205774	4.995786639711528	4.995791499411976	1
206060	4.99593807628846	4.99594292924391	1
206345	4.995967917807556	4.99597276406019	1
206631	4.996592960398004	4.996597799942894	1
206917	4.99663149958679	4.996660496720907	6
207203	4.996978808221889	4.9969836344068375	1
207489	4.997156475764981	4.997166114830184	2
207774	4.99762241666426	4.997636855429457	3
208060	4.997894838027492	4.997909256945112	3
208346	4.997969723440815	4.997974523148993	1
208632	4.997747229571686	4.997761608957399	3
208918	4.997898697096469	4.997913056797404	3
209203	4.998078421437551	4.998092761576077	3
209489	4.9982147033973146	4.99822425043797	2
209775	4.9983315457037305	4.998336312716005	1
210061	4.99837190149528	4.998395704104998	5
210347	4.998530998778209	4.998545260925994	3
210632	4.998642181624825	4.998675414941699	7
210918	4.998838411136082	4.998857375852227	4
211204	4.9988589231264555	4.998877862161701	4
211490	4.999191451132441	4.999200907844343	2
211776	4.999060327893623	4.9990697718343915	2
212061	4.999000287653081	4.999014434525915	3
212347	4.999157040127716	4.999166458673774	2
212633	4.999468567908086	4.999477973785819	2
212919	4.99951624796284	4.99952094458456	1
213205	4.999849909711311	4.999873361318919	5
213490	4.99991568691742	4.999920370977564	1
213776	5.000145011600928	5.000154367188085	2
214062	5.0001775186628175	5.0001821902065755	1
214348	5.000331237053763	5.000335902364379	1
214634	5.000410000279546	5.000428636655888	4
214919	5.000623490710454	5.000628143626203	1
215205	5.000873585650891	5.0008782323830765	1
215491	5.001011643177673	5.001030205437814	4
215777	5.001144700315604	5.001149334729837	1
216063	5.001180211327251	5.0011848396069665	1
216348	5.001400521382218	5.001414387930557	3
216634	5.001518690510261	5.001527922671418	2
216920	5.001419878296146	5.001438318274018	4
217206	5.0018737972247544	5.001878401149139	1
217491	5.002183998418325	5.002188596309733	1
217777	5.002318885832755	5.002328069539024	2
218063	5.002623095160573	5.002632266821974	2
218349	5.0029219277395365	5.002931087387623	2
218635	5.00319253550438	5.0031971093374805	1
218920	5.00326146537548	5.003284304768865	5
219206	5.003407753437406	5.003416877275257	2
219492	5.0036538917135935	5.003658447688299	1
219778	5.003694637315837	5.003699187361792	1
220064	5.003835247927875	5.003848880325723	3
220349	5.00397551157482	5.003989126340487	3
220635	5.0041788474176805	5.004183379790152	1
220921	5.004345444751744	5.004354497761644	2
221207	5.004439280854585	5.004448322159787	2
221493	5.004717982058124	5.00472249687349	1
221778	5.0047434822209595	5.004761518275032	4
222064	5.005021075005404	5.00503008141797	2
222350	5.0050505959073535	5.0050550933213405	1
222636	5.005313606065506	5.005318097702078	1
222922	5.005347161787531	5.005365105283462	4
223207	5.005412016648223	5.005429937233151	4
223493	5.005508002487773	5.005512476900843	1
223779	5.005706522953449	5.005733335120811	6
224065	5.005850980742196	5.005891147658046	9
224351	5.005798948968358	5.00580340626964	1
224636	5.005707010452466	5.0057114620986844	1
224922	5.005726429606708	5.005730875592428	1
225208	5.005768001136727	5.005790202834713	5
225494	5.005805032506408	5.005813901922003	2
225780	5.0058951191425285	5.005903977323058	2
226065	5.0059098047021875	5.0059142282087015	1
226351	5.005875830016214	5.005893501685436	4
226637	5.006115506294206	5.006124330978613	2
226923	5.0060989851183	5.006125425805229	6
227209	5.006320172176278	5.006346579580915	6
227494	5.0067650135827755	5.006773805023429	2
227780	5.007055053121433	5.007063833523575	2
228066	5.007537291836574	5.007550445923548	3
228352	5.0077468119394615	5.007751191143497	1
228638	5.007929565514044	5.007938312966348	2
228923	5.008369626468289	5.008373994749326	1
229209	5.008197758377725	5.008210846869015	3
229495	5.008636353733197	5.0086407111266045	1
229781	5.008669124079014	5.00869088392861	5
230067	5.008949566865304	5.00896260654505	3
230352	5.009129506147114	5.009155553240259	6
230638	5.009400012140237	5.009404347939195	1
230924	5.009410022345014	5.0094186832031316	2
231210	5.009350806626011	5.009355131698456	1
231495	5.0094127302965505	5.00942568953973	3
231781	5.0099317890595	5.009953361146945	5
232067	5.010216877022584	5.010229804323751	3
232353	5.010449617607692	5.010458225200449	2
232639	5.010428174123857	5.010441069640086	3
232924	5.0105914375504454	5.010617197025639	6
233210	5.010779983705673	5.010792847648043	3
233496	5.011002329804365	5.011019460718813	4
233782	5.011390953965661	5.011403786433515	3
234068	5.0115393817181335	5.011547926243655	2
234353	5.011700298267997	5.011721633604008	5
234639	5.011754226705706	5.011779797902309	6
234925	5.011820793870384	5.0118250505480475	1
235211	5.011865941643886	5.011870193145729	1
235497	5.012220962475106	5.012246440506673	6
235782	5.012252843728529	5.012261326140248	2
236068	5.012542996085873	5.012547232153447	1
236354	5.0123543498311856	5.012371273598077	4
236640	5.012766227180528	5.012770453008789	1
236926	5.01318555160683	5.013193993061124	2
237211	5.013355198536324	5.013363629848532	2
237497	5.013503328463097	5.013507539042599	1
237783	5.013588019328547	5.01359222484366	1
238069	5.013685108098913	5.013710310876259	6
238355	5.013916217406809	5.013920412829603	1
238640	5.014050452564533	5.014063023801542	3
238926	5.013983409089007	5.013991779881637	2
239212	5.013903984749929	5.013916525926793	3
239498	5.014142080518417	5.014158782119266	4
239784	5.014271177392987	5.014292029493211	5
240069	5.0142958899316445	5.014304220869834	2
240355	5.014516028374696	5.014557633500448	10
240641	5.014864466154978	5.014893555129841	7
240927	5.015116612085818	5.015124913355498	2
241213	5.0151691658409785	5.015181602981597	3
241498	5.015192672403084	5.015209235687252	4
241784	5.01523674023095	5.0152656916917575	7
242070	5.015545090263147	5.015561614409055	4
242356	5.015708296885573	5.015716549208602	2
242642	5.015780450210598	5.0157928141047305	3
242927	5.01600892449172	5.01601304095469	1
243213	5.016154564106359	5.016162787351005	2
243499	5.01654216239081	5.016546269183857	1
243785	5.016662222860307	5.01667452878561	3
244070	5.016978735608637	5.016999221534806	5
244356	5.016999787195731	5.017012064365106	3
244642	5.017253783078948	5.017261958290073	2
244928	5.017674581917952	5.017707244577998	8
245214	5.017894573719282	5.017906807931031	3
245499	5.018069320037964	5.018085613383354	4
245785	5.0181540777508795	5.01817035213703	4
246071	5.018360554474115	5.01836461834186	1
246357	5.018797923338894	5.018801982488827	1
246643	5.019035610173408	5.019063991274838	7
246928	5.019386217844878	5.0193902676083715	1
247214	5.019646945561336	5.019663125874748	4
247500	5.019987878787878	5.02000404040404	4
247786	5.019980951304755	5.019984987045273	1
248072	5.020135283304847	5.020167532006837	8
248357	5.020224918162162	5.020228944624069	1
248643	5.020527422851236	5.020535466512229	2
248929	5.020544010541158	5.020552044960612	2
249215	5.020969845314287	5.020981883112975	3
249501	5.021150215830798	5.02116624783067	4
249786	5.021222166174245	5.021238179881979	4
250072	5.021425829361144	5.021437825906139	3
250358	5.021589084431095	5.021597072991476	2
250644	5.0214926349723115	5.021508593862211	4
250930	5.0218228191129	5.0218268042880485	1
251215	5.021861751885835	5.021877674501921	4
251501	5.021852795813933	5.021856771941264	1
251787	5.022237049569676	5.0222489644024515	3
252073	5.021953957782071	5.021957924886839	1
252359	5.022182684191964	5.022186646800788	1
252644	5.022074539668466	5.022090372223365	4
252930	5.021982366662713	5.021998181314989	4
253216	5.0219535890307085	5.021957538228232	1
253502	5.022272013633028	5.022275958375082	1
253788	5.0222902580106235	5.022294198307248	1
254073	5.022595868116643	5.022603739870037	2
254359	5.022704130775793	5.02270806222701	1
254645	5.022843566533802	5.022847493569479	1
254931	5.0231082135950516	5.023119981485186	3
255217	5.023058808778412	5.023062727012699	1
255502	5.0232209532606396	5.023260091897519	10
255788	5.023304455252005	5.02330836473955	1
256074	5.023524449963682	5.023528355084858	1
256360	5.023482602590108	5.023486503354658	1
256645	5.0237838259073815	5.023799411638644	4
256931	5.024025905787935	5.024029797883478	1
257217	5.024220794115474	5.024232457419222	3
257503	5.024395832281566	5.024403599181369	2
257789	5.0246131526170625	5.024617031758531	1
258074	5.0248610863550764	5.024864961212676	1
258360	5.025077411363989	5.025085152500387	2
258646	5.0252623276602	5.025270060236772	2
258932	5.025419801337803	5.02542366335563	1
259218	5.025773673124552	5.025777530881343	1
259503	5.025575812225678	5.025579665745675	1
259789	5.0256708328682125	5.025682380701261	3
260075	5.025746419302124	5.025765644525618	5
260361	5.0259908358010605	5.02601003990613	5
260647	5.026257735558054	5.026269245377848	3
260932	5.0262558827587265	5.026263547590943	2
261218	5.026487454922708	5.026502767803137	4
261504	5.026710872491434	5.026726168624572	4
261790	5.026872684212536	5.026887963634975	4
262076	5.0272401898685874	5.0272478212426925	2
262361	5.0274126108682315	5.027420233952455	2
262647	5.027592167433856	5.027603589608867	3
262933	5.027554548116821	5.027565957867593	3
263219	5.027649979674719	5.027661377028254	3
263505	5.02788182387431	5.027893208857517	3
263790	5.028026081352591	5.028029872246863	1
264076	5.028245656553416	5.02825323013072	2
264362	5.028252925912196	5.028256708604111	1
264648	5.02857002508993	5.028600253922191	8
264934	5.02877320389229	5.028788301992194	4
265219	5.029036381254737	5.02904015172367	1
265505	5.029257452778667	5.029261219186079	1
265791	5.029282406101034	5.0292899308102985	2
266077	5.029480188065861	5.029483946376425	1
266363	5.029643756828088	5.029655019653631	3
266648	5.029964597521826	5.029975848309381	3
266934	5.030146028606322	5.0301535210951025	2
267220	5.030151186288451	5.030154928523314	1
267506	5.030432962251314	5.030455391654766	6
267792	5.030620780307104	5.030624514548605	1
268077	5.030655371404484	5.030685213576696	8
268363	5.0308500054031295	5.030864910587525	4
268649	5.030876720181352	5.030880442510488	1
268935	5.03092940673397	5.030933125104579	1
269221	5.0310376976536	5.031056269756074	5
269506	5.031101348392986	5.031105058885516	1
269792	5.031072085161902	5.031094324516665	6
270078	5.031216907708144	5.0312280156103055	3
270364	5.031420603334763	5.031424302052049	1
270649	5.031546394038035	5.031564868150261	5
270935	5.031668112277853	5.031679185044383	3
271221	5.031819070057259	5.031833818177796	4
271507	5.032131768241703	5.032168599704612	10
271793	5.03251003521062	5.032513714481241	1
272078	5.032703856982189	5.032707532398797	1
272364	5.03298526971259	5.032988941269771	1
272650	5.033152393178067	5.033159728589767	2
272936	5.033344813436117	5.033348477298707	1
273222	5.033522190745987	5.033540490882872	5
273507	5.033615227398202	5.033626196038858	3
273793	5.033609332597985	5.033616637386639	2
274079	5.033709259009264	5.033712907592337	1
274365	5.033816266652088	5.033823556211616	2
274651	5.03389756454555	5.033904846514304	2
274936	5.034044286670352	5.034055198300695	3
275222	5.034230548429995	5.034237815290929	2
275508	5.034358348940866	5.034361978599533	1
275794	5.034478632602594	5.034485884391974	2
276080	5.03473268617792	5.034739930454941	2
276365	5.034859696415972	5.034866933222369	2
276651	5.035163436965708	5.035167051628225	1
276937	5.03511267905697	5.035127122775216	4
277223	5.035285672545207	5.035289279749516	1
277509	5.035379032752091	5.035389843212292	3
277794	5.035601920847823	5.035605520637595	1
278080	5.035737917146145	5.035752301495973	4
278366	5.035837710065166	5.035844894850665	2
278652	5.035937298135309	5.035940886840934	1
278938	5.036205178211645	5.0362123482637715	2
279223	5.036297153171479	5.0363078972720725	3
279509	5.036417431996823	5.036421009699151	1
279795	5.036569631337229	5.036576779427795	2
280081	5.036735801428873	5.036746512615993	3
280367	5.036908766010265	5.036919466270994	3
280652	5.036785770277782	5.036800022804042	4
280938	5.036844428308025	5.036855106820722	3
281224	5.037077205359429	5.0370843171279835	2
281510	5.037387659408192	5.037394763951547	2
281796	5.037520049965223	5.037523598631634	1
282081	5.037769293217196	5.03777283829822	1
282367	5.03773812095606	5.037745203936721	2
282653	5.03766455689485	5.037668094801753	1
282939	5.037668896829352	5.037672431160074	1
283224	5.037648645595006	5.0376592379176905	3
283510	5.037684737751754	5.037702373813975	5
283796	5.037861703477145	5.037868750792823	2
284082	5.038020712329539	5.038034792771101	4
284368	5.0380739042367635	5.03808093737692	2
284653	5.0382711582171975	5.03827818431564	2
284939	5.038432787368524	5.038439806414706	2
285225	5.038499430274345	5.038509948286441	3
285511	5.038572944650118	5.038579949634165	2
285797	5.038558837216626	5.038565835190712	2
286082	5.038712676784978	5.038716172286268	1
286368	5.0388835344731255	5.038887026483406	1
286654	5.038935441333455	5.038942418385929	2
286940	5.039001184916708	5.039029065309821	8
287226	5.039160800206109	5.039164281785075	1
287511	5.0392367596370224	5.039261106531576	7
287797	5.03955913369493	5.03956955770908	3
288083	5.039804500786231	5.039811443229903	2
288369	5.039941880021778	5.039962686696559	6
288655	5.040106701772012	5.040110166115259	1
288940	5.040015228075033	5.040018689001177	1
289226	5.04027646200549	5.040279919509311	1
289512	5.040437011246511	5.04044046533477	1
289798	5.040504075252417	5.040507525931856	1
290084	5.040819210987162	5.040822658264503	1
290369	5.040765370959021	5.040775702640433	3
290655	5.040928248266845	5.040945450792177	5
290941	5.040977380293599	5.04098425453958	2
291227	5.041053885800424	5.041064187043097	3
291513	5.041034190584982	5.04103762096373	1
291798	5.041230577317185	5.041234004345472	1
292084	5.041203900247874	5.0412107475931585	2
292370	5.041139651811061	5.0411430721346235	1
292656	5.041297632715543	5.041314717620688	5
292942	5.04131193205481	5.0413290002799185	5
293227	5.041513912429619	5.041517322756772	1
293513	5.041500717174367	5.041504124178486	1
293799	5.0417836684263735	5.041790475801483	2
294085	5.0418960504616015	5.041906251593927	3
294371	5.041957258017943	5.041960655091704	1
294656	5.042028670721112	5.042032064509122	1
294942	5.0422082985807375	5.042215079574968	2
295228	5.042411288902136	5.042424837752517	4
295514	5.042437921722828	5.04245145746056	4
295800	5.0425388776200135	5.042545638945233	2
296085	5.042666801763008	5.042676933988551	3
296371	5.0427572198359485	5.042763968134534	2
296657	5.042837350879973	5.0428440926726825	2
296943	5.042880283421398	5.042890386370448	3
297228	5.043000659426434	5.043004023847013	1
297514	5.043066880886277	5.043070242072642	1
297800	5.043226997985225	5.043247145735393	6
298086	5.043212361533249	5.043215716269802	1
298372	5.0433653291863845	5.043372032228225	2
298657	5.043554981132202	5.043568374422833	4
298943	5.043647116674416	5.043660497151631	4
299229	5.043592031521009	5.043595373443082	1
299515	5.043877602123433	5.043897634509123	6
299801	5.044082574774601	5.044089245866425	2
300086	5.043977393147298	5.043987390281453	3
300372	5.044218502390369	5.044221831595488	1
300658	5.044282872898775	5.044286198936998	1
300944	5.044317215162954	5.044323860917646	2
301230	5.044351492215251	5.044361451382664	3
301515	5.04458816310963	5.0445981128633735	3
301801	5.044714894914199	5.044744715888947	9
302087	5.044801663097055	5.044811594010997	3
302373	5.0451131549443895	5.0451164621179805	1
302659	5.045305112354168	5.045315024499519	3
302944	5.045529866906095	5.0455364687863105	2
303230	5.045668304587277	5.045671602414009	1
303516	5.045710934514161	5.045727408110281	5
303802	5.045816024910962	5.0458226081460955	2
304088	5.045980111020494	5.045983399542238	1
304373	5.0460093372276775	5.046015908112743	2
304659	5.045992404622873	5.046015381131035	7
304945	5.046050927216383	5.046057485776124	2
305231	5.046089682895905	5.0461093401391075	6
305517	5.046138185436489	5.046154551137907	5
305802	5.046317551879975	5.046324092059568	2
306088	5.046467029089674	5.046473563158307	2
306374	5.046515043704753	5.046518307689295	1
306660	5.046602100045654	5.046605360986108	1
306946	5.046688994155324	5.046698767861448	3
307231	5.0468572507331615	5.0468767800124334	6
307517	5.046839686911618	5.046842938764361	1
307803	5.046997592616056	5.047004090278523	2
308089	5.047038355799785	5.047041601615118	1
308375	5.04728982569923	5.047312525334414	7
308660	5.047518304930992	5.047528024363377	3
308946	5.047649103726865	5.047665287784921	5
309232	5.04789607802556	5.047899311843535	1
309518	5.048271829102023	5.048281521591636	3
309803	5.048511473420206	5.048524384851018	4
310089	5.048618299907446	5.048624749668644	2
310375	5.048715263793798	5.04872170761176	2
310661	5.049133943430299	5.0491468192016375	4
310947	5.049304222262958	5.049307438245103	1
311232	5.0494229385153195	5.04942615155254	1
311518	5.049576589474765	5.049579799562144	1
311804	5.049701094277174	5.049707508563071	2
312090	5.049979172674549	5.049982376878464	1
312376	5.049997438983789	5.050007042794581	3
312661	5.0500734021831954	5.050079798887613	2
312947	5.050110721623789	5.050117112482305	2
313233	5.05041295138124	5.05041933640453	2
313519	5.050520064174739	5.050536012171511	5
313805	5.050391166488743	5.050400726565861	3
314090	5.050511000031838	5.050517367633481	2
314376	5.050878565793827	5.050884927602616	2
314662	5.050775117427589	5.050787829480522	4
314948	5.050919516872627	5.050922691999949	1
315234	5.051200060907136	5.051203233153784	1
315519	5.0516133735210875	5.051622881664812	3
315805	5.051731289878248	5.0517344563892275	1
316091	5.051943902230687	5.051950229522511	2
316377	5.052077110535848	5.052083432107897	2
316663	5.052235341672377	5.052244815466285	3
316948	5.052283024344687	5.052286179436375	1
317234	5.052406110316045	5.052409262563281	1
317520	5.052528974552784	5.052538422776518	3
317806	5.052708255980063	5.052714549127455	2
318092	5.052764608981049	5.052799190171397	11
318377	5.052805321992481	5.0528147447837	3
318663	5.052987011356826	5.052990149468247	1
318949	5.053158968988773	5.0531715101787436	4
319235	5.053415195702225	5.053437123122465	7
319521	5.053583332550912	5.05360524034414	7
319806	5.053635641607725	5.053666910564529	10
320092	5.0538220261674764	5.053825150269297	1
320378	5.053674097472361	5.05367721878531	1
320664	5.0538320484993635	5.053835167028416	1
320950	5.053921171522044	5.053924287272161	1
321235	5.053910688436814	5.053913801422635	1
321521	5.054117771467493	5.054120881684245	1
321807	5.054169113785592	5.054175328690799	2
322093	5.054263830632768	5.054276249406227	4
322378	5.054420587012761	5.054436096755982	5
322664	5.054527310143059	5.054530409342226	1
322950	5.054578108066264	5.054593590339062	5
323236	5.054656659530498	5.054659753245307	1
323522	5.054982350504757	5.054991623444464	3
323807	5.054933957573493	5.054937045832857	1
324093	5.05511689545902	5.055126152061291	3
324379	5.055145370076361	5.055163866958095	6
324665	5.055256957171238	5.055263117367132	2
324951	5.0554329729713094	5.055436050358361	1
325236	5.055430518146823	5.055433592837201	1
325522	5.055513913038135	5.055532344972075	6
325808	5.0555726071796885	5.055575676472032	1
326094	5.055750795782811	5.055759995584095	3
326380	5.055931736013236	5.055937863839696	2
326665	5.05593191801999	5.0559349792600985	1
326951	5.055996158445761	5.0560022755703455	2
327237	5.056222248706595	5.056240584041536	6
327523	5.056484582762127	5.056496795644886	4
327809	5.056587830108386	5.056596981779024	3
328094	5.056520387449938	5.0565447707059565	8
328380	5.056763505694622	5.0567726414519765	3
328666	5.05702445643906	5.057036626849142	4
328952	5.057050876723656	5.057053916680853	1
329238	5.057220004981199	5.05722911693061	3
329523	5.057370805679725	5.057379909748334	3
329809	5.057487818707191	5.057493882823088	2
330095	5.057547069782942	5.057550099213863	1
330381	5.057672808060996	5.057675834869439	1
330667	5.0576289741643405	5.05763502254534	2
330952	5.057685102371341	5.057691145543765	2
331238	5.057756054558958	5.057759073536249	1
331524	5.0578178352095176	5.057820851582389	1
331810	5.057912660860131	5.057915674633073	1
332096	5.058013345538639	5.058022379071112	3
332381	5.058144117744396	5.058150134935511	2
332667	5.0581061542022505	5.058115172229287	3
332953	5.0582724889098465	5.058278495763666	2
333239	5.058258487151864	5.0582644888503445	2
333525	5.058502361142343	5.0585083576943255	2
333810	5.05853329738474	5.0585362931008655	1
334096	5.058773526172118	5.0587765193237875	1
334382	5.058863814439772	5.0588877391725635	8
334668	5.058989804821494	5.05900773303692	6
334954	5.059360389784866	5.059384273661458	8
335239	5.059575407395918	5.059581373288907	2
335525	5.059730273452053	5.059733253855898	1
335811	5.059795539753016	5.059804473349592	3
336097	5.059685150417885	5.059694076412464	3
336382	5.059697011136149	5.059702956757496	2
336668	5.059818574975941	5.059824515546473	2
336954	5.059856835057604	5.05985980282175	1
337240	5.059948404696952	5.059954335191555	2
337526	5.059942048908825	5.059945011643547	1
337811	5.059974364363505	5.059980284833827	2
338097	5.059970955080939	5.059979828274134	3
338383	5.060203970057597	5.060212835751205	3
338669	5.060256474610903	5.060265332817589	3
338955	5.060261686654571	5.060267587142836	2
339240	5.060326022874661	5.060331918405848	2
339526	5.060540282629312	5.060543227911854	1
339812	5.0608836650854006	5.060898379103739	5
340098	5.061008885674129	5.061020646989985	4
340384	5.061095703675848	5.061104517251104	3
340669	5.061285294523423	5.061297036125976	4
340955	5.061289612998783	5.0613042776906045	5
341241	5.061384769122116	5.061393560562769	3
341527	5.0615617506082975	5.061564678634486	1
341813	5.061694552284436	5.061697477860702	1
342098	5.061900391115996	5.061909160532947	3
342384	5.062038529837843	5.062041450535072	1
342670	5.062150173636443	5.062167683193743	6
342956	5.062302452792778	5.062308284444652	2
343242	5.0622447136422695	5.062276761002441	11
343527	5.062315334748069	5.062326978665433	4
343813	5.062501999633522	5.0625049081913716	1
344099	5.062606982292887	5.062609888433271	1
344385	5.0627785763026845	5.062787287483485	3
344671	5.062787411763682	5.0627961157161465	3
344956	5.063074710977632	5.063077609898074	1
345242	5.063100665620058	5.0631035621390215	1
345528	5.0631670949966425	5.063169989118103	1
345814	5.063311491148421	5.06332016633219	3
346100	5.063374747182895	5.06338341519792	3
346385	5.06334569914979	5.0633514730718705	2
346671	5.063460745202224	5.063472283519533	4
346957	5.0634314915104754	5.0634603135258835	10
347243	5.063508839631036	5.063511719458708	1
347529	5.063695403836802	5.063709791125345	5
347814	5.063916346093027	5.063919221192936	1
348100	5.064064923872451	5.0640677966101695	1
348386	5.064170202017302	5.064173072396709	1
348672	5.064289647577093	5.064298251651983	3
348957	5.064394753508312	5.064452067160137	20
349243	5.064333429732307	5.06433629306815	1
349529	5.064423838937541	5.064426699930478	1
349815	5.064648457041579	5.064657033003159	3
350101	5.064924121896253	5.064926978214858	1
350386	5.065153858887056	5.06516242087298	3
350672	5.065286079299174	5.06528893096683	1
350958	5.065463673715943	5.065469372403536	2
351244	5.065666602134129	5.065672296181572	2
351530	5.0658407532785255	5.065846442693369	2
351815	5.0660176513224275	5.066020493725396	1
352101	5.065915745766129	5.065929946237017	5
352387	5.065927517189908	5.0659331927681786	2
352673	5.066018663180907	5.066021498668738	1
352959	5.06627965287753	5.066285319258044	2
353244	5.066424341248542	5.066430003057377	2
353530	5.066588408338755	5.066594065567279	2
353816	5.06660241481448	5.066605241142288	1
354102	5.066548621583611	5.066551445628661	1
354388	5.066627538178493	5.0666360034764155	3
354673	5.066720613071759	5.066723432570283	1
354959	5.066883780943715	5.066886598170493	1
355245	5.067057945924644	5.067060760883334	1
355531	5.067338713079872	5.067352776551131	5
355817	5.067543147179589	5.067568441080668	9
356102	5.067806415015922	5.067809223200094	1
356388	5.068088712302322	5.068097130094167	3
356674	5.0681967286653915	5.068202336026736	2
356960	5.0683634020618555	5.068369004930524	2
357246	5.0684234393107275	5.068429037693914	2
357531	5.068363302762558	5.068368896683085	2
357817	5.06854341744523	5.068549006894586	2
358103	5.0686785645470716	5.068695319503048	6
358389	5.068679563267846	5.068685143796266	2
358675	5.068937060012546	5.068942636091169	2
358960	5.069133051036327	5.069146980164921	5
359246	5.0693090528495794	5.069314620065359	2
359532	5.069609937363016	5.069618281543785	3
359818	5.069518478786498	5.069532374700543	5
360104	5.069541021482682	5.069549352409304	3
360389	5.069569270982189	5.0695748205411375	2
360675	5.069608373189159	5.069613918347542	2
360961	5.069752687963519	5.0697609991107075	3
361247	5.069841410447699	5.069846946825856	2
361533	5.0699825465448525	5.069990844542545	3
361818	5.069852798921004	5.0698555627414885	1
362104	5.069941232353136	5.069949517265758	3
362390	5.069982615414332	5.069985374872375	1
362676	5.070225214792266	5.07023072935623	2
362961	5.070161808017941	5.070164563134882	1
363247	5.070368096639477	5.070376355482633	3
363533	5.070502540347094	5.070508041910913	2
363819	5.070579051671298	5.070587297529816	3
364105	5.070688400324082	5.07069389324508	2
364390	5.070833447679684	5.070841680616922	3
364676	5.070827254878303	5.070829997038467	1
364962	5.071007392550458	5.071018352595613	4
365248	5.071080471350973	5.071083209216751	1
365534	5.071240978951343	5.071246450398595	2
365819	5.07143150027746	5.071439701054347	3
366105	5.0716734270223025	5.07168162139277	3
366391	5.071538329271188	5.071541058595872	1
366677	5.071564346822953	5.071567074018823	1
366963	5.071669350860986	5.071674801001736	2
367248	5.07190781161504	5.0719132575262496	2
367534	5.071941643494207	5.071944364330919	1
367820	5.072021641020064	5.072024359741178	1
368106	5.072041748844083	5.072047182061689	2
368392	5.072181263436774	5.072208408434494	10
368677	5.072320757736446	5.0723234701378175	1
368963	5.072427316560197	5.07244086805452	5
369249	5.072541834913568	5.0725472513128	2
369535	5.0727021797664635	5.072707591973697	2
369821	5.072827124473732	5.072829828484592	1
370106	5.072822380615283	5.07282508254392	1
370392	5.072911941942591	5.072914641784919	1
370678	5.073049924732517	5.073058018010241	3
370964	5.073050215115213	5.073052910794578	1
371250	5.073241750841751	5.0732471380471384	2
371535	5.073301304049417	5.0733120701952705	4
371821	5.073449321044266	5.073454699976602	2
372107	5.073666982883956	5.07366967028301	1
372393	5.073699022269484	5.0737017076046005	1
372679	5.073591482213916	5.073607581859992	6
372964	5.073806050986154	5.073816775881855	4
373250	5.073768251841929	5.073770931011387	1
373536	5.073891137668123	5.073893814786259	1
373822	5.074021860671657	5.074027210811563	2
374108	5.074088231205962	5.0740909042308635	1
374393	5.074146685434824	5.074149356424933	1
374679	5.074330293397815	5.0743329623491045	1
374965	5.074438947635112	5.0744442814662705	2
